E00058878,272
E00058879,336
E00058880,382
E00058881,807
E00058884,73
E00058885,334
E00058887,367
E00058889,287
E00058890,209
E00058891,224
E00058892,155
E00058893,276
E00058894,326
E00058895,220
E00058896,296
E00058897,335
E00058898,406
E00058899,443
E00058900,337
E00058902,582
E00058903,281
E00058904,383
E00058905,204
E00058906,193
E00058907,405
E00058909,165
E00058910,317
E00058911,330
E00058912,331
E00058913,142
E00058914,329
E00058915,201
E00058917,318
E00058918,220
E00058919,350
E00058920,156
E00058921,244
E00058922,178
E00058923,235
E00058924,267
E00058925,210
E00058926,441
E00058927,184
E00058928,273
E00058929,224
E00058930,291
E00058931,274
E00058932,328
E00058933,292
E00058934,290
E00058935,190
E00058936,249
E00058937,305
E00058938,349
E00058939,200
E00058940,180
E00058941,233
E00058942,302
E00058943,209
E00058944,277
E00058945,342
E00058947,314
E00058948,282
E00058949,302
E00058950,337
E00058951,283
E00058952,279
E00058953,247
E00058954,275
E00058955,287
E00058956,168
E00058957,322
E00058958,219
E00058959,326
E00058960,241
E00058961,318
E00058962,402
E00058963,381
E00058964,384
E00058965,302
E00058966,301
E00058967,399
E00058968,378
E00058969,172
E00058970,270
E00058971,340
E00058972,285
E00058973,341
E00058974,332
E00058975,444
E00058976,473
E00058977,284
E00058978,301
E00058979,246
E00058980,227
E00058981,382
E00058982,288
E00058983,301
E00058984,299
E00058985,213
E00058986,315
E00058987,304
E00058988,239
E00058989,373
E00058990,515
E00058991,240
E00058992,256
E00058993,232
E00058994,355
E00058995,373
E00058996,364
E00058997,305
E00058998,368
E00058999,247
E00059000,255
E00059001,280
E00059002,334
E00059003,235
E00059004,272
E00059005,376
E00059006,261
E00059007,232
E00059008,280
E00059010,187
E00059011,336
E00059012,260
E00059013,332
E00059014,365
E00059015,581
E00059016,518
E00059017,316
E00059018,373
E00059019,263
E00059020,249
E00059021,277
E00059022,272
E00059023,292
E00059024,278
E00059025,485
E00059026,210
E00059027,182
E00059028,255
E00059029,214
E00059030,276
E00059031,523
E00059032,298
E00059033,210
E00059034,237
E00059035,183
E00059036,321
E00059037,235
E00059038,271
E00059039,247
E00059040,332
E00059041,253
E00059042,279
E00059043,204
E00059044,299
E00059045,274
E00059047,171
E00059048,258
E00059049,248
E00059050,379
E00059051,462
E00059052,301
E00059053,253
E00059054,446
E00059055,282
E00059056,285
E00059057,473
E00059058,282
E00059059,350
E00059060,297
E00059061,181
E00059062,239
E00059063,343
E00059064,396
E00059065,355
E00059066,280
E00059067,210
E00059068,385
E00059069,272
E00059071,300
E00059073,300
E00059074,344
E00059075,239
E00059076,292
E00059077,187
E00059078,315
E00059079,177
E00059080,294
E00059081,348
E00059082,444
E00059083,338
E00059084,359
E00059085,267
E00059086,479
E00059087,351
E00059088,341
E00059089,377
E00059090,342
E00059091,345
E00059092,441
E00059093,220
E00059094,324
E00059095,257
E00059096,346
E00059097,283
E00059098,143
E00059099,254
E00059100,250
E00059101,266
E00059102,350
E00059103,291
E00059104,299
E00059105,249
E00059106,360
E00059107,333
E00059108,283
E00059109,387
E00059110,284
E00059111,337
E00059112,359
E00059113,297
E00059114,240
E00059115,279
E00059116,252
E00059117,267
E00059118,313
E00059119,259
E00059120,329
E00059121,296
E00059122,269
E00059123,345
E00059124,439
E00059125,502
E00059126,249
E00059127,207
E00059128,305
E00059129,448
E00059130,398
E00059131,290
E00059132,224
E00059133,203
E00059134,336
E00059135,260
E00059136,233
E00059137,304
E00059138,312
E00059139,326
E00059140,270
E00059141,348
E00059142,256
E00059143,265
E00059144,270
E00059146,261
E00059147,221
E00059148,235
E00059149,286
E00059150,270
E00059151,250
E00059152,310
E00059153,296
E00059154,248
E00059155,248
E00059156,289
E00059157,124
E00059158,240
E00059159,254
E00059160,285
E00059161,614
E00059163,353
E00059164,208
E00059165,267
E00059166,275
E00059167,224
E00059168,242
E00059169,251
E00059170,199
E00059171,329
E00059172,225
E00059173,192
E00059174,270
E00059175,258
E00059176,330
E00059177,305
E00059178,328
E00059179,343
E00059180,281
E00059181,303
E00059182,273
E00059183,281
E00059184,263
E00059185,287
E00059186,316
E00059187,234
E00059188,347
E00165673,208
E00165674,291
E00165675,193
E00165676,296
E00165677,360
E00165678,243
E00165679,326
E00165680,532
E00165681,397
E00165682,237
E00165683,269
E00165684,373
E00165685,201
E00165686,267
E00165687,350
E00165688,182
E00165689,147
E00165690,275
E00165691,461
E00165692,336
E00165693,334
E00165694,341
E00165695,364
E00165696,204
E00169576,186
E00169578,229
E00169579,256
E00169581,259
E00169583,742
E00169584,311
E00169586,215
E00169587,350
E00169589,261
E00169590,316
E00169592,218
E00169593,234
E00169595,266
E00169597,555
E00169598,205
E00169606,244
E00169607,603
E00169609,1313
E00169611,403
E00169612,323
E00169617,337
E00169618,256
E00169620,359
E00169621,495
E00169625,230
E00169626,706
E00169629,381
E00169738,312
E00169739,518
E00169740,355
E00169741,299
E00169742,220
E00169744,189
E00169745,262
E00169746,633
E00169747,515
E00169748,1029
E00169749,270
E00169750,323
E00169751,284
E00169752,208
E00169753,351
E00169754,241
E00169755,534
E00169780,191
E00169783,185
E00169786,102
E00169788,603
E00169789,231
E00169792,325
E00169794,430
E00169796,149
E00169797,187
E00169800,152
E00169802,154
E00169803,101
E00169805,184
E00169806,179
E00169810,95
E00169811,280
E00169813,141
E00169814,228
E00169817,189
E00170037,261
E00170040,135
E00170041,696
E00170043,126
E00170044,145
E00170048,248
E00170049,266
E00170051,160
E00170052,117
E00170055,285
E00170057,431
E00170259,252
E00170262,69
E00170264,201
E00170265,308
E00170267,148
E00170268,265
E00170270,473
E00170271,550
E00170276,139
E00170327,387
E00170329,192
E00170332,274
E00170433,366
E00170435,416
E00170436,334
E00170438,197
E00170439,423
E00170441,175
E00170443,289
E00170444,387
E00170446,87
E00170447,414
E00170449,220
E00170450,236
E00170452,459
E00170453,154
E00170455,250
E00170457,301
E00170458,124
E00170459,268
E00170460,237
E00170461,357
E00170462,614
E00170463,212
E00170464,255
E00170465,307
E00170466,284
E00170467,345
E00170469,338
E00170470,153
E00170471,263
E00170472,334
E00170473,339
E00170474,240
E00170475,154
E00170476,209
E00170564,588
E00170565,512
E00170567,370
E00170568,156
E00170570,474
E00170575,333
E00170576,152
E00170578,143
E00170581,588
E00170582,437
E00170584,438
E00170586,309
E00170587,195
E00170589,250
E00170590,322
E00170592,216
E00170593,1135
E00170595,228
E00170596,74
E00170598,288
E00170600,439
E00170601,284
E00170603,416
E00170606,357
E00170609,193
E00170610,252
E00170612,261
E00170615,606
E00170617,192
E00170618,231
E00170620,212
E00170621,219
E00170623,167
E00170887,558
E00170888,331
E00170889,668
E00170890,231
E00187024,730
E00187025,1015
E00187026,587
E00187027,276
E00187028,293
E00187029,459
E00187030,393
E00187031,145
E00187032,275
E00187033,264
E00187034,193
E00187035,380
E00187036,151
E00187037,337
E00187038,430
E00187039,198
E00187040,367
E00187041,393
E00187042,259
E00187043,280
E00187044,354
E00187045,448
E00187046,371
E00187047,1077
E00187048,463
E00187049,309
E00187050,198
E00187051,102
E00187052,225
E00187053,204
E00187054,169
E00187055,382
E00187056,247
E00187057,124
E00187058,161
E00187059,339
E00187060,504
E00187061,240
E00187062,489
E00187063,362
E00187064,104
E00187065,324
E00187066,271
E00187067,256
E00187068,205
E00187069,381
E00187070,345
E00187071,386
E00187072,315
E00187073,265
E00187074,204
E00187075,358
E00187076,301
E00187077,273
E00187078,424
E00187079,397
E00187080,160
E00187081,331
E00187082,266
E00187083,233
E00187084,291
E00187085,275
E00187086,254
E00187087,99
E00187088,191
E00187089,151
E00187090,515
E00187091,114
E00187092,373
E00187093,186
E00187094,120
E00187095,193
E00187096,282
E00187097,355
E00187098,695
E00187099,526
E00187100,163
E00187101,383
E00187102,235
E00187103,463
E00187104,145
E00187105,369
E00187106,350
E00187107,284
E00187108,168
E00187109,205
E00187110,3253
E00187111,171
E00187112,411
E00187113,4
E00187114,476
E00187115,336
E00187116,140
E00187117,277
E00187118,256
E00187119,1312
E00187120,350
E00187121,376
E00187122,188
E00187123,166
E00187124,301
E00187125,410
E00187126,120
E00187127,314
E00187128,195
E00187129,509
E00187130,322
E00187131,263
E00187132,198
E00187133,331
E00187134,547
E00187135,167
E00187136,313
E00187137,1688
E00187138,125
E00187139,302
E00187140,296
E00187141,465
E00187142,335
E00187143,340
E00187144,202
E00187145,626
E00187146,184
E00187147,309
E00187148,627
E00187149,405
E00187150,535
E00187151,145
E00187152,1555
E00187153,263
